chunk_id,technology,source,chunk_index,characters
ed298238-9207-4843-9b6c-5c1111ab5e53,litgpt,github_repository,9,987
761d2c26-64ca-4d5a-8a00-47a510134fc2,litgpt,github_repository,10,976
17c0dd42-eea9-4ce1-91b4-f2387f489718,litgpt,github_repository,11,990
38649139-ca28-4530-b8d0-26c7a54f6fcf,litgpt,github_repository,12,913
1ace160b-adb8-4b8a-a62c-044bbdcc4522,litgpt,github_repository,13,986
d4a5e015-9601-40d0-913e-8887fdaae9f7,litgpt,github_repository,14,869
163b9f7c-291d-4fbe-b747-b8bb13f87ab0,litgpt,github_repository,15,977
e75a5eb3-e35f-4c81-9794-336340e5c078,litgpt,github_repository,16,975
99e22440-e3cb-4e52-bc07-ef4a133af54d,litgpt,github_repository,17,928
e537a223-d24c-4313-9d24-267990e1b770,litgpt,github_repository,18,954
ec16f033-be9a-4686-aec5-c2819f588d45,litgpt,github_repository,19,963
93bbf99e-541c-4476-bade-4bfa5e44d406,litgpt,github_repository,20,896
74ef8179-f6a7-4937-a592-3bc75bac6a68,litgpt,github_repository,21,988
401e8aac-ba2f-42e9-bc26-9f60a781317f,litgpt,github_repository,22,729
beb61d65-1107-4350-89ff-3d162033466a,litgpt,official_documentation,0,986
64a1759d-a033-409c-bc9e-5fe1f93899ef,litgpt,official_documentation,1,992
f3abc3f6-55f6-454e-ba24-ddb115063ccb,litgpt,official_documentation,2,917
b8180cb8-e8bc-4415-b6b7-e269e49d636a,litgpt,official_documentation,3,994
ca6b7eb0-9e2d-4dce-9973-710f777322df,litgpt,official_documentation,4,955
c03f4cd8-fd68-4bee-9e98-d409b9029073,litgpt,official_documentation,5,992
6a864f0e-6710-4281-ab40-a300a0eb6c1f,litgpt,official_documentation,6,924
4eda065f-e5ab-4178-9ed5-925a6b0e2da9,litgpt,official_documentation,7,994
69d9c9f8-db37-4d13-9bda-389849162cd7,litgpt,official_documentation,8,939
8bff1629-78fb-41b2-a5b7-5f6e23ab75dc,litgpt,official_documentation,9,987
6707e9cd-4ad9-49ae-86c9-932957a9a83b,litgpt,official_documentation,10,976
e121cc37-3dbd-48af-92ba-f90f972a9599,litgpt,official_documentation,11,990
b85f234d-9ddd-48fe-80d4-4a1e32061360,litgpt,official_documentation,12,913
9b58e155-0d68-444a-8422-a02d347fbbd5,litgpt,official_documentation,13,986
cf2daee4-7093-4b38-9efc-71a50e2da2f6,litgpt,official_documentation,14,869
ec993bbd-4f5b-4557-b1fb-e3c2b9d479ac,litgpt,official_documentation,15,977
90c4de11-1b10-41ac-9548-a3a9ec8f9425,litgpt,official_documentation,16,975
94b6998b-48f9-462f-83e5-909488ae4f2f,litgpt,official_documentation,17,928
50e82446-6b17-46cc-9ef1-ec186bc1923d,litgpt,official_documentation,18,954
7d3690aa-9dd6-44f6-9e49-98734011331e,litgpt,official_documentation,19,963
2ce88c28-ca08-4f38-8678-cf188b8b2233,litgpt,official_documentation,20,896
5bd610a3-b015-4048-a448-3aecb1d840c8,litgpt,official_documentation,21,988
1a25deca-8f31-46c1-b45f-6cca0d9c06cd,litgpt,official_documentation,22,729
b3355476-5260-4622-aae6-4142fd0faef9,llama_cpp,github_repository,0,932
91f3b5b5-b9be-446c-8039-b8a3dab1d805,llama_cpp,github_repository,1,955
86744330-490b-4664-9061-23f26748fd22,llama_cpp,github_repository,2,996
f689d6f3-eadd-4273-9039-a7066b8094ba,llama_cpp,github_repository,3,979
3d72c487-4906-4fac-bd4b-83cd1f037ee4,llama_cpp,github_repository,4,985
289e9fb2-319e-4185-9a50-c087275970d0,llama_cpp,github_repository,5,964
0b7bf136-2140-4a93-b2b6-71045a76060f,llama_cpp,github_repository,6,994
ca775c76-474c-4358-b3f8-3ba5649be2dc,llama_cpp,github_repository,7,956
34b627ef-690a-4e33-8568-837c477b80a8,llama_cpp,github_repository,8,985
3583ece9-4a84-4aa5-8fb6-3b79b8631969,llama_cpp,github_repository,9,958
b5ffd960-7cf4-4b9d-909e-843bd1b4ad8b,llama_cpp,github_repository,10,798
7bb3da21-a262-4f40-8590-ee4a1e5affe1,llama_cpp,github_repository,11,870
00bc7db0-5e48-4a60-a811-8d9b5612b5cf,llama_cpp,github_repository,12,767
88551456-5d8e-429d-904a-cd5e0684aadd,llama_cpp,github_repository,13,990
7d35f73b-2be4-4a96-8678-2b8427c216ee,llama_cpp,github_repository,14,956
6f27f951-2a7c-44f4-ba42-a75712e2ba1d,llama_cpp,github_repository,15,787
52477a81-9189-46e4-b700-dd57bf082ee4,llama_cpp,github_repository,16,979
4f057db1-61f0-4132-b78b-785c313827d7,llama_cpp,github_repository,17,893
3c2c93a3-8b1f-4b58-87d2-5f65c537d691,llama_cpp,github_repository,18,642
6921cd6c-5ad9-4e2f-b6db-0dfc357fba5c,llama_cpp,official_documentation,0,932
253a696b-e1e8-4030-a596-04081c6a5e53,llama_cpp,official_documentation,1,955
83beee5a-a57a-4846-a7d8-df82da822b69,llama_cpp,official_documentation,2,996
ab8d4262-43a3-44e2-9552-a390badde763,llama_cpp,official_documentation,3,979
eef16e86-9f55-4289-8c3b-6aa6823094bb,llama_cpp,official_documentation,4,985
a6c5574d-5ab4-44ab-a196-9bb8b2839e72,llama_cpp,official_documentation,5,964
70241e6d-be27-4c06-bc0a-0614fc9617b7,llama_cpp,official_documentation,6,994
0a34cb2d-1bcd-4347-943f-bb9d797c7da2,llama_cpp,official_documentation,7,956
385c96f3-debb-4a90-bdc0-df2486be1bce,llama_cpp,official_documentation,8,985
9e94e8da-fdba-4530-8373-42a9ac43e030,llama_cpp,official_documentation,9,958
a79832e1-13ee-4497-941f-57a3ed39cc43,llama_cpp,official_documentation,10,798
8054d954-b09a-4151-8c23-be9fc31e5c96,llama_cpp,official_documentation,11,870
d92a87d6-6002-4287-9e9f-ca3c69c954c1,llama_cpp,official_documentation,12,767
10c06ee7-0b1d-4be9-a775-351eca8b558f,llama_cpp,official_documentation,13,990
bf05780e-9194-4fea-bbde-70f8380ff256,llama_cpp,official_documentation,14,956
f0b55841-79b9-4267-9f43-272890bcdb98,llama_cpp,official_documentation,15,787
d63d86bd-a292-4f5c-a16c-273e59ce9de9,llama_cpp,official_documentation,16,979
83b4b43e-053a-4ec3-ab4d-00292bc41193,llama_cpp,official_documentation,17,893
61513ccc-dfa5-4ca7-a7a4-d04b0e1d28a7,llama_cpp,official_documentation,18,642
cfd79b46-6d9a-4f11-8dea-7efb81eeec74,llama_factory,github_repository,0,956
a7a77107-9e9a-48a6-a1cd-722fe453064d,llama_factory,github_repository,1,968
d7db9842-3ced-4304-b028-d7839ef26c33,llama_factory,github_repository,2,970
75ee5415-907f-4f57-9179-8c39c3206b11,llama_factory,github_repository,3,894
b466b040-e5ec-4b96-bc60-00331a86ce55,llama_factory,github_repository,4,965
83c504a8-6611-4a5a-a887-0e3fa4112b8c,llama_factory,github_repository,5,974
7b80ffe3-fae1-4e9d-9cf8-bb44564e83d8,llama_factory,github_repository,6,928
0a7f6164-5eb1-4ea8-b0b2-a8166a7c7848,llama_factory,github_repository,7,938
260fab73-80b5-412e-93d1-4e04c03824d5,llama_factory,github_repository,8,961
9ba933bd-2f78-4f49-bb4a-cbaba4067e1d,llama_factory,github_repository,9,966
61d8a57c-0151-4907-bcb2-a135727a2a93,llama_factory,github_repository,10,913
7fcc07ae-c7fc-405b-a613-cd141fb96aae,llama_factory,github_repository,11,904
1b474024-e463-4e8c-998c-b3f2ef889737,llama_factory,github_repository,12,909
5c2ae1ff-ab99-4079-8f82-ca3c49801c5a,llama_factory,github_repository,13,938
648a4e96-3013-4c17-a6a6-50b395fad852,llama_factory,github_repository,14,963
73bb2da1-0157-4648-adfb-9b214de14767,llama_factory,github_repository,15,999
cef4f750-496f-4661-9278-60934172626b,llama_factory,github_repository,16,916
c78f423a-172f-4683-b7e6-fefeb2007c22,llama_factory,github_repository,17,993
8b3bd1b4-52a6-49dd-8fe5-39045ad8c708,llama_factory,github_repository,18,996
fae32dcd-be30-48e4-a7d4-1b7e63fc8f35,llama_factory,github_repository,19,990
fbc694ba-f64a-484b-b5e0-c51e207df3a4,llama_factory,github_repository,20,988
4cbaebda-4721-4ccd-ba6d-2dc6a68c7767,llama_factory,github_repository,21,918
83b772bf-7661-4828-8920-41e9b6e6cc97,llama_factory,github_repository,22,880
c690caa7-5abb-41ca-8e58-d8e84376fd68,llama_factory,github_repository,23,901
cd75b6c5-d31f-4e8e-a693-c6acfaf3ef16,llama_factory,github_repository,24,957
2020cdc3-d371-4ead-bfe3-75a7516120c8,llama_factory,github_repository,25,796
eb25d87b-92e7-49dc-a46d-9b1f16feafa0,llama_factory,github_repository,26,997
425b2598-cb9b-4269-81a4-34e6c034b0a4,llama_factory,github_repository,27,977
813c83fe-98ab-4dbd-938f-6ac03912febd,llama_factory,github_repository,28,991
1c1c7aa4-f118-45ae-a2c8-ee5355ddaf04,llama_factory,github_repository,29,969
e0c12807-49d3-4158-9338-eae81564afd5,llama_factory,github_repository,30,897
66c734cb-8c07-4231-9a50-009c31660d06,llama_factory,github_repository,31,947
ee0e23c0-52c9-419a-9f01-654985a83e20,llama_factory,github_repository,32,932
e88cf7c7-33d5-4c4a-9b1f-a0cc833c7079,llama_factory,github_repository,33,896
f16c343d-2d52-4a00-8a4f-23801096b813,llama_factory,github_repository,34,983
b8d953d9-c620-477d-acc7-d83319c2972d,llama_factory,github_repository,35,945
c842f811-0139-42ca-8443-a8dbab2657c6,llama_factory,github_repository,36,926
fafbf54c-2e49-4d3a-83b9-23d3ea633257,llama_factory,github_repository,37,973
678ed827-8dac-4f00-9941-867dcff9e72f,llama_factory,github_repository,38,929
7d474a80-63c5-4744-8019-d18fbb72f750,llama_factory,github_repository,39,960
9d7b4d0b-d250-493a-b0b1-ffa6e463fa57,llama_factory,github_repository,40,955
12632e6d-ca82-4176-85e3-7e8999c7533d,llama_factory,github_repository,41,926
f698be14-b3bb-4c30-939c-33d0b2070655,llama_factory,github_repository,42,966
fbeec11d-c144-4008-9d27-eb7fc3863d3b,llama_factory,github_repository,43,997
a25b1805-0821-40b8-8cfa-981ba1888fba,llama_factory,github_repository,44,917
55ab0825-5d43-437d-beb7-8d29d13ec1dc,llama_factory,github_repository,45,867
4813e51e-0234-472f-9fee-429c1cfb11c0,llama_factory,github_repository,46,904
3fc75c87-3111-404e-a861-472333e3636b,llama_factory,github_repository,47,926
c609c676-6214-4e3f-882c-7150de400248,llama_factory,github_repository,48,644
df9228ae-a9da-45ca-9fad-b2cae537d3ea,llama_factory,official_documentation,0,956
634580df-2267-4a55-ab4a-0ae11de07336,llama_factory,official_documentation,1,968
6a04de04-1cd0-474f-993b-1069b221f8a3,llama_factory,official_documentation,2,970
2f9bf0e6-86c2-4f30-9e75-6e19fcba45de,llama_factory,official_documentation,3,894
424eab18-94a5-4bc7-a24e-af62b69cfbe6,llama_factory,official_documentation,4,965
0e0cf1a1-adfd-4f90-a5a5-ce3357cfa74c,llama_factory,official_documentation,5,974
be827d2c-40e5-45a5-bfe1-1f7bfdf4fc5b,llama_factory,official_documentation,6,928
7872ab91-4960-45cc-8dbf-80bdaaaff766,llama_factory,official_documentation,7,938
24934c50-d71a-46d0-be70-e5084504a0d4,llama_factory,official_documentation,8,961
a97cd626-bb2a-40ec-abe6-c9ea0b57152b,llama_factory,official_documentation,9,966
1640dc13-36b5-416d-9f46-816f5bda1f00,llama_factory,official_documentation,10,913
0fab9436-b431-41de-bba9-58df80110640,llama_factory,official_documentation,11,904
bf7d87bb-8bd0-4bce-a5d5-1dd44b53311b,llama_factory,official_documentation,12,909
1c418130-0db7-4453-a7f8-afd156a41272,llama_factory,official_documentation,13,938
92cf8107-869c-44ea-887f-d8e544db5d3e,llama_factory,official_documentation,14,963
e5ead085-e08c-4943-8832-be6bd3321d0d,llama_factory,official_documentation,15,999
c06fb485-9735-4c81-9d6e-0517f7983c51,llama_factory,official_documentation,16,916
4bbfaddb-0fb0-4527-ae17-88e050ade831,llama_factory,official_documentation,17,993
d9773735-b528-411e-8724-c39f18f4e893,llama_factory,official_documentation,18,996
769857d9-0e28-40ba-8a35-caeaeb7a9a17,llama_factory,official_documentation,19,990
e7cb1e60-1b96-480c-bb9a-bfb4fca9594a,llama_factory,official_documentation,20,988
789d72b2-1083-42a7-82a9-d64d3db32e18,llama_factory,official_documentation,21,918
a335e12e-f49e-4671-b303-579aa15416e1,llama_factory,official_documentation,22,880
d20e8a9e-18fc-4762-b116-3689d0e4db55,llama_factory,official_documentation,23,901
15a63dff-a651-4e43-a128-601c3c2a4fd1,llama_factory,official_documentation,24,957
a4440a0c-f462-4937-bb32-4236af29ee9e,llama_factory,official_documentation,25,796
ae0a2a3d-5469-4726-8da4-8d2d8fcdc8d3,llama_factory,official_documentation,26,997
182ffbf5-5f0b-4769-bde8-3154240b731f,llama_factory,official_documentation,27,977
71501410-1d21-405b-94de-cf835a43de4a,llama_factory,official_documentation,28,991
80adf909-19ba-4d7f-84e4-a28bd5c1be67,llama_factory,official_documentation,29,969
c91dc528-4eb0-46df-8d75-e735cf652434,llama_factory,official_documentation,30,897
6c4187cf-ae2d-41aa-9c9f-25e679437b8a,llama_factory,official_documentation,31,947
e7bb84d4-c22f-4def-8435-52efeaa13d17,llama_factory,official_documentation,32,932
27201714-bb80-4bc9-93f7-5bac9eb1e3b2,llama_factory,official_documentation,33,896
3dd4f2be-34a4-40bd-bf1c-cd8d9beea3f4,llama_factory,official_documentation,34,983
1ac24daa-1869-4bc9-9c42-209f0cca721a,llama_factory,official_documentation,35,945
af8f8949-560e-4546-98dc-789311add5ad,llama_factory,official_documentation,36,926
a80afb06-f5fc-4198-9373-be3560509243,llama_factory,official_documentation,37,973
3d362291-16ee-44d4-aad7-a630bdef0e23,llama_factory,official_documentation,38,929
2e50532a-caa4-4494-90f1-7d4df8054643,llama_factory,official_documentation,39,960
f6afee66-6faa-4f53-b99b-ef43fbc970c0,llama_factory,official_documentation,40,955
5bf52e13-ef70-4e8b-900f-dc3baff90536,llama_factory,official_documentation,41,926
b9ba2f7b-246c-4683-941f-e296d184d4ca,llama_factory,official_documentation,42,966
80921ced-890f-4795-b4fa-2f599ad35a2f,llama_factory,official_documentation,43,997
3690b637-7539-4d18-bab9-100c95556c03,llama_factory,official_documentation,44,917
d3155202-2c09-4762-97fe-15a5e9212399,llama_factory,official_documentation,45,867
9aa3ab37-8868-4073-bae4-4dc7a35802e0,llama_factory,official_documentation,46,904
c1bc472e-8268-4387-8d7c-e3c0f5511222,llama_factory,official_documentation,47,926
a86fe698-279a-4bd9-b854-a0fd986e4912,llama_factory,official_documentation,48,644
9cb0bc3d-197b-4cd4-aa9c-1b9dbdccaae3,llamaindex,api_reference,0,346
18a3f70f-e46d-4d05-8451-cd2cfe6507a2,llamaindex,github_repository,0,998
649a0499-30bd-4809-bd6d-612de4225aa4,llamaindex,github_repository,1,995
ddff0129-4b6e-4ca9-b0ad-772e7394a8c3,llamaindex,github_repository,2,971
2ac544de-eca0-4240-bcc7-33b0617ee120,llamaindex,github_repository,3,849
4624c189-a58e-4ce7-8f11-072fa90167bd,llamaindex,github_repository,4,939
ed9290f8-bc76-4ed5-8ce3-6e90d3814af7,llamaindex,github_repository,5,934
6a97d955-ed09-4fbc-b41d-43522f5e1e28,llamaindex,github_repository,6,707
ba8b6d6a-a008-49d0-a327-90b3ca15319c,llamaindex,github_repository,7,983
b4507bfd-36e4-47cc-823f-a25168c500fc,llamaindex,github_repository,8,506
0809808b-7f3a-453a-94a3-61ac2a62cbde,llamaindex,official_documentation,0,760
24dfa0be-a615-4658-9daf-5ac13dccbf17,llamaindex,official_documentation,1,621
f94d28c1-cfda-4c0e-8be2-55d7a4d42f1e,llamaindex,official_documentation,2,668
3c6157ec-0d25-4184-8953-598056a6e171,llamaindex,official_documentation,3,952
7f9cc6a8-684b-4f91-a08c-d8def5f8ab34,llamaindex,official_documentation,4,831
ccb749c4-151b-4215-b966-86aed611aff4,llamaindex,official_documentation,5,922
1dd8197e-8671-4704-af91-4b6c38aa51ac,llamaindex,official_documentation,6,885
38681cbd-43ef-4153-8c72-7a2b72a969bd,llamaindex,official_documentation,7,950
adc0ac42-db9c-4572-9f54-cefdb1065dca,llamaindex,official_documentation,8,962
b8a4768e-60fa-4dcf-ae1f-a58c9d4d6612,llamaindex,official_documentation,9,258
ac988ec6-6a02-4caf-b1a3-a5f7d851e7d0,llamaindex,official_documentation,10,760
7bd970ae-b19b-4eb4-b2f9-6cd55fa3cd2c,llamaindex,release_notes,0,943
5af28b81-9d1b-41b6-8e1b-b9b06103aceb,llamaindex,release_notes,1,995
b3911cfb-89c0-42bd-b7f4-c99d31ebe03f,llamaindex,release_notes,2,970
1b9dfa90-7790-41d2-b9e0-c5621ca633e5,llamaindex,release_notes,3,936
93a18a54-8125-459f-a4d4-a8f70e0a2b66,llamaindex,release_notes,4,930
b01a93e2-671f-4ee0-b6c6-b032320daffe,llamaindex,release_notes,5,970
aefb6ffc-cb34-4af2-bb46-77085e7fcd0b,llamaindex,release_notes,6,950
0bb78c58-1493-4a8f-804c-9ce619da4388,llamaindex,release_notes,7,982
45ce6c14-a29d-4080-899f-e84b73b5f521,llamaindex,release_notes,8,997
3ea3aa4c-6b6c-48d1-9bc4-2a02a4b8df8f,llamaindex,release_notes,9,944
9b40de89-aae4-4adf-9a39-5ae569a2fca7,llamaindex,release_notes,10,960
48df8b34-c738-464a-be91-fb6111f2d8a2,llamaindex,release_notes,11,938
b783285c-e459-4994-8998-9db26c746304,llamaindex,release_notes,12,934
41f5f927-b8b6-49ba-8d21-c9473f037123,llamaindex,release_notes,13,972
817c2410-6a3f-4333-912c-e5313cb8be78,llamaindex,release_notes,14,983
9ffadc21-f2f6-4240-97f1-a1f31b1ec05f,llamaindex,release_notes,15,997
02299c4f-ab16-4343-8c85-a02643ac5521,llamaindex,release_notes,16,992
8cf51132-b5d6-46b6-9dd1-d5fb9f3846f9,llamaindex,release_notes,17,921
f06f083f-1e2f-43fc-8598-5a2c26253095,llamaindex,release_notes,18,960
8bb9bd46-cb09-42f6-ab75-e3df4505bc45,llamaindex,release_notes,19,963
fad78a02-ff84-4709-9855-4acc5c5c8ed6,llamaindex,release_notes,20,970
8e3dd375-7b40-4379-a8b2-673e34aca660,llamaindex,release_notes,21,948
8b207445-5531-428a-87e7-4b8291252c09,llamaindex,release_notes,22,966
81375fcc-a5c6-4c95-96e8-0715dfca70dc,llamaindex,release_notes,23,977
1ed74f17-c04e-4ce0-b988-426b82b9ff4d,llamaindex,release_notes,24,983
e998afdb-4c75-4005-96ba-4063f38992e8,llamaindex,release_notes,25,940
f2a1f4c6-d91e-41cf-8dac-508e6272fdc3,llamaindex,release_notes,26,975
b709eeff-cde5-4e46-8efb-13e2c863d383,llamaindex,release_notes,27,992
b9b72f9b-4a5a-4c0c-8a05-7fd6479151ca,llamaindex,release_notes,28,989
0763f493-b3cc-4b75-91bd-cb29641da1a7,llamaindex,release_notes,29,954
e86e8ece-5b98-4535-a714-ab32e2ed7d89,llamaindex,release_notes,30,992
506d54fd-0922-4540-b7cf-101feaaf90ce,llamaindex,release_notes,31,998
b41bb89f-e3f5-4a0c-b4a9-d1fbeae705fe,llamaindex,release_notes,32,952
9def24fa-4082-4fe2-b8bb-3ae20908e28a,llamaindex,release_notes,33,943
c2817861-864d-4a1b-9721-e2d46a784d1b,llamaindex,release_notes,34,958
e7ef649c-c664-4dfd-9611-ea1e03f2ab53,llamaindex,release_notes,35,932
882a73f2-0e79-4815-98bc-fe281f1990d4,llamaindex,release_notes,36,927
00879721-9178-4536-978d-7838578b1d55,llamaindex,release_notes,37,949
1e6f8589-dedc-4ed0-95e1-0067d25f36de,llamaindex,release_notes,38,989
b276141b-1ca7-47da-8e7f-926db9ef8d90,llamaindex,release_notes,39,926
4be6aeaf-325d-4bd2-b623-847f416beedb,llamaindex,release_notes,40,993
a4df18cc-a66a-4a7b-b6ca-a4c4a8d93a92,llamaindex,release_notes,41,963
dcd0d180-a65c-41c0-8228-8ff7a669bf2d,llamaindex,release_notes,42,965
229db763-d9a7-48fa-a335-68d2e11e9f7d,llamaindex,release_notes,43,999
6591d1bf-1b88-4732-b9b4-9b502728a59a,llamaindex,release_notes,44,974
49e64966-6953-4a7b-9bb1-b6fcf4063a84,llamaindex,release_notes,45,967
bec80a53-575a-4e31-8bbd-c65776defce5,llamaindex,release_notes,46,999
2ed46812-da28-4af9-bd91-22cb38038e41,llamaindex,release_notes,47,951
f215afab-bddf-44d7-b8c6-08839b857771,llamaindex,release_notes,48,983
0343872a-d6c5-488d-a9af-5d0b8ee3eab0,llamaindex,release_notes,49,969
9cc3d8b5-4728-4895-9ebe-b50c3c8ecc34,llamaindex,release_notes,50,942
c7bad1cb-9add-4642-948a-b102edef4297,llamaindex,release_notes,51,939
76dac2f1-7959-4c18-83e7-ff5a0abc52af,llamaindex,release_notes,52,970
219ab030-8e25-4c5c-9740-bc5a406640a7,llamaindex,release_notes,53,992
8ec6fd56-df4e-4af5-963d-709e1905dc8d,llamaindex,release_notes,54,987
af862726-0be9-4d21-aa3a-85cee4cabe5d,llamaindex,release_notes,55,963
54eaf9cf-cb83-4c06-8842-abf67f25c9ed,llamaindex,release_notes,56,952
27d22fec-d648-42f0-b7df-3b1bc4e4c99b,llamaindex,release_notes,57,922
ee082519-6e54-4436-b261-60543866055a,llamaindex,release_notes,58,968
6d9aeec8-a732-4c23-a8b2-fbbe3942f7ee,llamaindex,release_notes,59,996
32a14102-0202-4ba7-af92-77d7d72a945b,llamaindex,release_notes,60,918
d2c668df-88b4-4274-a463-8cffd99d1330,llamaindex,release_notes,61,927
43a2991a-8662-41e6-b85f-6b650e5522a9,llamaindex,release_notes,62,955
51dc3f1f-09e3-40aa-b0e5-81c438bc12bf,llamaindex,release_notes,63,994
e13bbb99-8f58-484e-aead-26afba1cbdd6,llamaindex,release_notes,64,998
d4b9de5a-c54a-4ef6-8460-25039afac178,llamaindex,release_notes,65,977
4c7ea884-da89-42d7-a63c-2e5a5698a469,llamaindex,release_notes,66,978
9b1abbf6-d41c-4f24-aa83-fb1d6846e72d,llamaindex,release_notes,67,479
d1d5c89f-95d8-4535-932a-6741631edc7c,llamaindex,technical_blog,0,982
3129a46e-8ba1-44b6-9467-4dca6368941d,llamaindex,technical_blog,1,997
fd2aa4e3-4139-418c-9314-05a64e624807,llamaindex,technical_blog,2,746
fd8e89a3-4a4a-4521-8092-32caaf4e57bd,llm_reranking,github_repository,0,998
870f05d0-16a2-4a69-90bb-c21b181b168c,llm_reranking,github_repository,1,995
65359ae7-1838-4110-8570-5fc4e467c88b,llm_reranking,github_repository,2,971
7b44b183-2f78-434d-bb48-fdb4b04ce19d,llm_reranking,github_repository,3,849
4aeb3175-07fd-45d1-803f-a1c3e2f071e7,llm_reranking,github_repository,4,939
7866b349-e9b6-4553-8fb8-e539f744b7b8,llm_reranking,github_repository,5,934
ba653ead-4968-42e9-9e78-e97aad86db1f,llm_reranking,github_repository,6,707
1d127896-40cb-48dc-9a15-299964e9e257,llm_reranking,github_repository,7,983
1188ca68-51e3-4efd-aeea-a93c9411f3d9,llm_reranking,github_repository,8,506
e1e498f8-f39e-440c-965d-515c5a00d6be,llm_reranking,official_documentation,0,993
c92f1dd7-df58-44ed-b323-7115882df6b1,llm_reranking,official_documentation,1,939
9fc5fee6-f796-41fb-8009-53f5b1d9597d,llm_reranking,official_documentation,2,871
9d77f832-c33d-46ad-b73c-a19561a8b327,llm_reranking,official_documentation,3,979
fd223f1c-0710-4980-b7d0-d94ebc2dabd8,llm_reranking,official_documentation,4,947
4009ad5f-a75d-42fe-9d84-66997c09c28c,llm_reranking,official_documentation,5,979
7f7fa7cc-3e05-4794-9e91-c6c1e6c7f98b,llm_reranking,research_papers,0,210
aba654c6-a22f-4ebd-b01d-7c65bf5c4f01,llm_reranking,research_papers,1,919
917d1f6b-6965-4e6a-a6e9-7516dab7ef0d,llm_reranking,research_papers,2,392
2fc6ce25-a238-46a0-b076-9547c288cf1d,llm_reranking,research_papers,3,202
91e9f5de-783c-4f2c-aa75-9cd9468cf1ee,llm_reranking,research_papers,4,609
cfa1610d-0d77-46ea-9f05-1d9ee9f418c1,llm_reranking,research_papers,5,710
92d4a67d-159e-45a2-905c-01fbf64f197a,lm_studio,official_documentation,0,982
70ff7b19-43cd-4745-90da-569984da3427,lm_studio,official_documentation,1,987
c28885fc-c467-468d-a31b-f8df841ea94c,lm_studio,official_documentation,2,993
26d4031e-723e-4f55-b126-448e81cbe15c,lm_studio,official_documentation,3,485
4ab0054d-cbdc-4d25-b2c4-a87f266c4496,lmql,github_repository,0,115
4db819a7-b58e-43fd-a8e1-24c3b3514526,lmql,github_repository,1,990
285fb39b-7584-443f-bccd-a494800ef609,lmql,github_repository,2,814
d96a2e9b-c0dc-4968-9698-cc2d31ff60f4,lmql,github_repository,3,981
234dbd39-7fc8-4a29-84ce-17fffad68bef,lmql,github_repository,4,978
97c8160d-dc4f-4b66-b015-434420bf52a6,lmql,github_repository,5,935
8ce282ad-3e8d-4c79-8852-87c162437e17,lmql,github_repository,6,785
3685c548-93fc-4bac-a67f-280ac2214eef,lmql,github_repository,7,889
e3b43751-de61-4232-bc9f-4351af5e2f5d,lmql,github_repository,8,952
dd785d20-1c58-4248-9335-65e6f9510196,lmql,github_repository,9,648
293b214e-9794-44f6-ad5f-a4050e5b4101,lmql,official_documentation,0,115
ed276314-a88c-4304-aee5-8662afab3f4e,lmql,official_documentation,1,990
43e3101a-0c35-44b0-982c-c020602fdf09,lmql,official_documentation,2,814
de1d5519-b388-4264-aed7-6d5706b3bbb3,lmql,official_documentation,3,981
781e0038-df99-4e92-893b-cc708c9040f4,lmql,official_documentation,4,978
7dbedc96-716e-45c4-b216-7f4cabaa46f8,lmql,official_documentation,5,935
c15bcab0-372d-4042-b06a-c9c95fd4adcb,lmql,official_documentation,6,785
3582de93-cfba-4d92-8daa-95936823652a,lmql,official_documentation,7,889
3f10e163-9fc9-47af-bc9a-1faef33f6445,lmql,official_documentation,8,952
2ef7115a-e2a4-4497-bf6e-8d0539e94421,lmql,official_documentation,9,648
9bdfe15a-921a-449f-b2a1-402ed2f3ca68,lora,github_repository,0,628
50db2dd9-2d5e-4f00-bc6e-bd1fc806f373,lora,github_repository,1,927
692b5277-25dc-4ad5-b43e-50715c471c3d,lora,github_repository,2,811
094d1d13-3607-4f1e-8245-7d9c2446dfb8,lora,github_repository,3,966
3695675e-5c3d-431f-b544-7f807a43829a,lora,github_repository,4,918
058d60ee-7b04-42e2-bc59-e369146893dd,lora,github_repository,5,867
d5546da1-ba13-4d51-9c7b-5311df0ce64c,lora,github_repository,6,999
3bda22e2-f3d1-4d0e-9509-bc65e6c508cf,lora,github_repository,7,738
981a26cf-5840-4020-a42f-33df2536be19,lora,github_repository,8,989
ad515a9c-0014-4a79-96e7-9292b6d78936,lora,github_repository,9,990
5a023b3f-fc99-45b6-8a38-2dc0acc4f05c,lora,github_repository,10,992
07a5638c-2f15-45d2-a6fa-2b73f92b8e87,lora,github_repository,11,952
b8bd26b9-aeba-402d-a8c9-36e3a5b59ea7,lora,github_repository,12,904
9d3279af-7635-498f-b36f-ece9db2854fd,lora,research_papers,0,177
07143287-3073-4dad-9279-83db5fa0e7d7,lora,research_papers,1,860
fbcbc252-894a-41b9-8070-01192df05002,lora,research_papers,2,712
b656fc75-e7f5-440f-9dfa-f5fb9f3ca680,lora,research_papers,3,219
de8ef346-55fc-4b7e-a284-7d5c666ab44e,lora,research_papers,4,516
17107a31-4ce6-4575-ab40-7a05d52352fe,lora,research_papers,5,710
c7d44159-9631-4a36-9bff-c48474a9c640,meta_llama,benchmark_pages,0,999
9efea47c-d28a-4ef3-9802-eca44263dc47,meta_llama,benchmark_pages,1,930
